pharmacy_id,sku,drug_name,form,strength,price,qty,qty_available
ph0861,OTC043,Nebulizer Solution,Solution,2.5ml,77.72,46.0,
ph0861,OTC031,Ambroxol,Tablet,30mg,71.03,47.0,
ph0861,OTC010,Guaifenesin,Syrup,100ml,61.21,119.0,
ph0861,OTC002,Ibuprofen,Tablet,200mg,69.4,152.0,
ph0861,OTC003,Cetirizine,Tablet,10mg,146.89,48.0,
ph0861,OTC033,Budesonide Inhaler,Inhaler,200mcg,21.93,166.0,
ph0861,OTC036,Expectorant Tablets,Tablet,200mg,75.8,118.0,
ph0861,OTC006,Vitamin C,Tablet,500mg,71.4,168.0,
ph0862,OTC036,Expectorant Tablets,Tablet,200mg,36.54,111.0,
ph0862,OTC030,Saline Nasal Spray,Spray,30ml,100.11,37.0,
ph0862,OTC008,Chlorpheniramine,Tablet,4mg,92.33,128.0,
ph0862,OTC035,Antihistamine Syrup,Syrup,100ml,55.8,200.0,
ph0862,OTC041,Steroid Respiratory,Tablet,5mg,30.99,114.0,
ph0862,OTC007,Zinc Supplement,Tablet,50mg,44.57,81.0,
ph0862,OTC017,Phenylephrine,Tablet,10mg,148.23,168.0,
ph0862,OTC003,Cetirizine,Tablet,10mg,101.86,150.0,
ph0862,OTC026,Multivitamin,Tablet,Daily,32.83,60.0,
ph0862,OTC002,Ibuprofen,Tablet,200mg,64.31,188.0,
ph0862,OTC013,Aspirin,Tablet,325mg,29.88,139.0,
ph0862,OTC001,Paracetamol,Tablet,500mg,136.76,199.0,
ph0862,OTC033,Budesonide Inhaler,Inhaler,200mcg,77.48,163.0,
ph0862,OTC039,Chest Rub Balm,Balm,50g,16.06,194.0,
ph0862,OTC015,Acetaminophen,Tablet,325mg,56.24,88.0,
ph0863,OTC017,Phenylephrine,Tablet,10mg,136.13,138.0,
ph0863,OTC031,Ambroxol,Tablet,30mg,35.03,118.0,
ph0863,OTC026,Multivitamin,Tablet,Daily,70.2,163.0,
ph0863,OTC033,Budesonide Inhaler,Inhaler,200mcg,123.56,76.0,
ph0863,OTC008,Chlorpheniramine,Tablet,4mg,45.71,37.0,
ph0863,OTC001,Paracetamol,Tablet,500mg,99.32,35.0,
ph0863,OTC039,Chest Rub Balm,Balm,50g,33.04,52.0,
ph0863,OTC038,Steam Inhalation,Solution,100ml,132.47,114.0,
ph0863,OTC006,Vitamin C,Tablet,500mg,142.07,129.0,
ph0863,OTC030,Saline Nasal Spray,Spray,30ml,24.91,81.0,
ph0863,OTC013,Aspirin,Tablet,325mg,10.62,159.0,
ph0863,OTC037,Bronchodilator,Tablet,4mg,75.4,68.0,
ph0863,OTC007,Zinc Supplement,Tablet,50mg,141.79,21.0,
ph0864,OTC043,Nebulizer Solution,Solution,2.5ml,73.82,49.0,
ph0864,OTC032,Salbutamol Inhaler,Inhaler,100mcg,26.92,148.0,
ph0864,OTC026,Multivitamin,Tablet,Daily,50.95,101.0,
ph0864,OTC006,Vitamin C,Tablet,500mg,27.96,143.0,
ph0864,OTC037,Bronchodilator,Tablet,4mg,101.35,119.0,
ph0864,OTC001,Paracetamol,Tablet,500mg,37.78,174.0,
ph0864,OTC034,Mucolytic Syrup,Syrup,100ml,18.61,133.0,
ph0864,OTC023,Throat Lozenges,Lozenge,24 count,137.04,57.0,
ph0864,OTC009,Dextromethorphan,Syrup,100ml,20.25,56.0,
ph0864,OTC031,Ambroxol,Tablet,30mg,110.29,91.0,
ph0864,OTC007,Zinc Supplement,Tablet,50mg,29.71,95.0,
ph0864,OTC041,Steroid Respiratory,Tablet,5mg,104.52,145.0,
ph0864,OTC042,Oxygen Support,Cylinder,Portable,40.32,193.0,
ph0864,OTC039,Chest Rub Balm,Balm,50g,145.0,109.0,
ph0865,OTC035,Antihistamine Syrup,Syrup,100ml,61.07,176.0,
ph0865,OTC026,Multivitamin,Tablet,Daily,70.83,122.0,
ph0865,OTC041,Steroid Respiratory,Tablet,5mg,66.37,136.0,
ph0865,OTC040,Antibiotic Respiratory,Tablet,500mg,66.94,30.0,
ph0865,OTC036,Expectorant Tablets,Tablet,200mg,95.02,194.0,
ph0865,OTC043,Nebulizer Solution,Solution,2.5ml,62.87,80.0,
ph0865,OTC023,Throat Lozenges,Lozenge,24 count,37.27,88.0,
ph0865,OTC042,Oxygen Support,Cylinder,Portable,12.25,177.0,
ph0865,OTC005,Cough Syrup,Syrup,100ml,109.88,58.0,
ph0865,OTC033,Budesonide Inhaler,Inhaler,200mcg,32.61,92.0,
ph0865,OTC017,Phenylephrine,Tablet,10mg,142.3,192.0,
ph0865,OTC038,Steam Inhalation,Solution,100ml,63.18,113.0,
ph0865,OTC039,Chest Rub Balm,Balm,50g,37.48,137.0,
ph0865,OTC032,Salbutamol Inhaler,Inhaler,100mcg,97.38,197.0,
ph0865,OTC016,Pseudoephedrine,Tablet,30mg,35.52,42.0,
ph0866,OTC003,Cetirizine,Tablet,10mg,17.01,49.0,
ph0866,OTC038,Steam Inhalation,Solution,100ml,56.84,183.0,
ph0866,OTC010,Guaifenesin,Syrup,100ml,92.14,41.0,
ph0866,OTC009,Dextromethorphan,Syrup,100ml,137.1,104.0,
ph0866,OTC033,Budesonide Inhaler,Inhaler,200mcg,15.2,199.0,
ph0866,OTC036,Expectorant Tablets,Tablet,200mg,23.47,37.0,
ph0866,OTC001,Paracetamol,Tablet,500mg,65.58,58.0,
ph0866,OTC023,Throat Lozenges,Lozenge,24 count,68.67,27.0,
ph0866,OTC037,Bronchodilator,Tablet,4mg,80.55,54.0,
ph0866,OTC015,Acetaminophen,Tablet,325mg,66.19,163.0,
ph0866,OTC011,Loratadine,Tablet,10mg,90.05,73.0,
ph0866,OTC026,Multivitamin,Tablet,Daily,103.72,139.0,
ph0866,OTC040,Antibiotic Respiratory,Tablet,500mg,137.36,173.0,
ph0866,OTC017,Phenylephrine,Tablet,10mg,73.8,162.0,
ph0867,OTC009,Dextromethorphan,Syrup,100ml,36.16,92.0,
ph0867,OTC013,Aspirin,Tablet,325mg,89.86,140.0,
ph0867,OTC011,Loratadine,Tablet,10mg,89.82,84.0,
ph0867,OTC030,Saline Nasal Spray,Spray,30ml,63.82,149.0,
ph0867,OTC040,Antibiotic Respiratory,Tablet,500mg,139.38,182.0,
ph0867,OTC036,Expectorant Tablets,Tablet,200mg,64.23,92.0,
ph0867,OTC008,Chlorpheniramine,Tablet,4mg,105.03,81.0,
ph0867,OTC015,Acetaminophen,Tablet,325mg,123.72,25.0,
ph0867,OTC026,Multivitamin,Tablet,Daily,132.72,43.0,
ph0867,OTC003,Cetirizine,Tablet,10mg,141.94,146.0,
ph0867,OTC033,Budesonide Inhaler,Inhaler,200mcg,106.97,188.0,
ph0868,OTC017,Phenylephrine,Tablet,10mg,148.39,147.0,
ph0868,OTC015,Acetaminophen,Tablet,325mg,103.77,94.0,
ph0868,OTC006,Vitamin C,Tablet,500mg,10.37,28.0,
ph0868,OTC038,Steam Inhalation,Solution,100ml,106.49,192.0,
ph0868,OTC030,Saline Nasal Spray,Spray,30ml,102.1,25.0,
ph0868,OTC041,Steroid Respiratory,Tablet,5mg,86.45,190.0,
ph0868,OTC011,Loratadine,Tablet,10mg,16.95,97.0,
ph0868,OTC016,Pseudoephedrine,Tablet,30mg,103.32,116.0,
ph0868,OTC031,Ambroxol,Tablet,30mg,120.59,101.0,
ph0868,OTC013,Aspirin,Tablet,325mg,22.04,26.0,
ph0868,OTC010,Guaifenesin,Syrup,100ml,88.33,106.0,
ph0868,OTC032,Salbutamol Inhaler,Inhaler,100mcg,49.17,56.0,
ph0868,OTC007,Zinc Supplement,Tablet,50mg,79.37,49.0,
ph0869,OTC034,Mucolytic Syrup,Syrup,100ml,93.76,71.0,
ph0869,OTC008,Chlorpheniramine,Tablet,4mg,123.66,42.0,
ph0869,OTC037,Bronchodilator,Tablet,4mg,136.99,34.0,
ph0869,OTC002,Ibuprofen,Tablet,200mg,111.13,170.0,
ph0869,OTC043,Nebulizer Solution,Solution,2.5ml,17.34,172.0,
ph0869,OTC036,Expectorant Tablets,Tablet,200mg,92.41,36.0,
ph0869,OTC041,Steroid Respiratory,Tablet,5mg,87.43,153.0,
ph0869,OTC042,Oxygen Support,Cylinder,Portable,25.95,20.0,
ph0869,OTC009,Dextromethorphan,Syrup,100ml,123.34,99.0,
ph0869,OTC013,Aspirin,Tablet,325mg,129.51,156.0,
ph0869,OTC017,Phenylephrine,Tablet,10mg,145.4,64.0,
ph0869,OTC038,Steam Inhalation,Solution,100ml,83.74,79.0,
ph0869,OTC016,Pseudoephedrine,Tablet,30mg,57.03,91.0,
ph0870,OTC013,Aspirin,Tablet,325mg,16.91,87.0,
ph0870,OTC031,Ambroxol,Tablet,30mg,108.88,182.0,
ph0870,OTC033,Budesonide Inhaler,Inhaler,200mcg,72.09,128.0,
ph0870,OTC038,Steam Inhalation,Solution,100ml,22.39,126.0,
ph0870,OTC007,Zinc Supplement,Tablet,50mg,65.15,156.0,
ph0870,OTC041,Steroid Respiratory,Tablet,5mg,138.27,26.0,
ph0870,OTC035,Antihistamine Syrup,Syrup,100ml,81.66,41.0,
ph0870,OTC002,Ibuprofen,Tablet,200mg,29.65,55.0,
ph0870,OTC040,Antibiotic Respiratory,Tablet,500mg,104.41,129.0,
ph0870,OTC009,Dextromethorphan,Syrup,100ml,82.79,109.0,
ph0871,OTC011,Loratadine,Tablet,10mg,105.32,74.0,
ph0871,OTC038,Steam Inhalation,Solution,100ml,104.41,82.0,
ph0871,OTC023,Throat Lozenges,Lozenge,24 count,11.17,176.0,
ph0871,OTC036,Expectorant Tablets,Tablet,200mg,70.57,71.0,
ph0871,OTC010,Guaifenesin,Syrup,100ml,94.65,178.0,
ph0871,OTC042,Oxygen Support,Cylinder,Portable,80.54,55.0,
ph0871,OTC041,Steroid Respiratory,Tablet,5mg,23.25,169.0,
ph0871,OTC001,Paracetamol,Tablet,500mg,148.24,98.0,
ph0871,OTC015,Acetaminophen,Tablet,325mg,29.59,128.0,
ph0871,OTC009,Dextromethorphan,Syrup,100ml,94.9,141.0,
ph0871,OTC003,Cetirizine,Tablet,10mg,149.82,111.0,
ph0871,OTC033,Budesonide Inhaler,Inhaler,200mcg,100.67,46.0,
ph0871,OTC002,Ibuprofen,Tablet,200mg,66.78,144.0,
ph0871,OTC035,Antihistamine Syrup,Syrup,100ml,69.8,196.0,
ph0872,OTC030,Saline Nasal Spray,Spray,30ml,139.76,130.0,
ph0872,OTC026,Multivitamin,Tablet,Daily,86.26,190.0,
ph0872,OTC042,Oxygen Support,Cylinder,Portable,103.35,26.0,
ph0872,OTC016,Pseudoephedrine,Tablet,30mg,22.29,187.0,
ph0872,OTC006,Vitamin C,Tablet,500mg,65.51,183.0,
ph0872,OTC035,Antihistamine Syrup,Syrup,100ml,32.61,122.0,
ph0872,OTC043,Nebulizer Solution,Solution,2.5ml,34.07,60.0,
ph0872,OTC031,Ambroxol,Tablet,30mg,35.77,130.0,
ph0872,OTC008,Chlorpheniramine,Tablet,4mg,70.9,151.0,
ph0872,OTC017,Phenylephrine,Tablet,10mg,126.31,151.0,
ph0873,OTC032,Salbutamol Inhaler,Inhaler,100mcg,33.66,160.0,
ph0873,OTC036,Expectorant Tablets,Tablet,200mg,138.35,174.0,
ph0873,OTC042,Oxygen Support,Cylinder,Portable,104.64,157.0,
ph0873,OTC008,Chlorpheniramine,Tablet,4mg,145.44,20.0,
ph0873,OTC023,Throat Lozenges,Lozenge,24 count,74.93,168.0,
ph0873,OTC034,Mucolytic Syrup,Syrup,100ml,91.72,101.0,
ph0873,OTC016,Pseudoephedrine,Tablet,30mg,89.18,47.0,
ph0873,OTC003,Cetirizine,Tablet,10mg,28.98,107.0,
ph0873,OTC037,Bronchodilator,Tablet,4mg,97.15,142.0,
ph0873,OTC013,Aspirin,Tablet,325mg,75.08,131.0,
ph0874,OTC033,Budesonide Inhaler,Inhaler,200mcg,54.39,38.0,
ph0874,OTC040,Antibiotic Respiratory,Tablet,500mg,138.58,94.0,
ph0874,OTC026,Multivitamin,Tablet,Daily,27.47,132.0,
ph0874,OTC016,Pseudoephedrine,Tablet,30mg,25.31,119.0,
ph0874,OTC011,Loratadine,Tablet,10mg,56.15,161.0,
ph0874,OTC001,Paracetamol,Tablet,500mg,91.58,166.0,
ph0874,OTC031,Ambroxol,Tablet,30mg,19.8,55.0,
ph0874,OTC008,Chlorpheniramine,Tablet,4mg,92.63,110.0,
ph0874,OTC037,Bronchodilator,Tablet,4mg,131.44,109.0,
ph0874,OTC015,Acetaminophen,Tablet,325mg,122.2,156.0,
ph0874,OTC035,Antihistamine Syrup,Syrup,100ml,84.6,40.0,
ph0874,OTC038,Steam Inhalation,Solution,100ml,100.76,98.0,
ph0875,OTC017,Phenylephrine,Tablet,10mg,142.71,163.0,
ph0875,OTC002,Ibuprofen,Tablet,200mg,126.94,145.0,
ph0875,OTC042,Oxygen Support,Cylinder,Portable,58.94,138.0,
ph0875,OTC034,Mucolytic Syrup,Syrup,100ml,148.94,180.0,
ph0875,OTC015,Acetaminophen,Tablet,325mg,42.61,24.0,
ph0875,OTC038,Steam Inhalation,Solution,100ml,118.35,170.0,
ph0875,OTC041,Steroid Respiratory,Tablet,5mg,37.46,51.0,
ph0875,OTC001,Paracetamol,Tablet,500mg,24.23,58.0,
ph0875,OTC033,Budesonide Inhaler,Inhaler,200mcg,57.59,23.0,
ph0875,OTC007,Zinc Supplement,Tablet,50mg,18.93,149.0,
ph0875,OTC010,Guaifenesin,Syrup,100ml,64.8,180.0,
ph0875,OTC035,Antihistamine Syrup,Syrup,100ml,15.06,90.0,
ph0875,OTC040,Antibiotic Respiratory,Tablet,500mg,33.93,25.0,
ph0875,OTC030,Saline Nasal Spray,Spray,30ml,66.21,184.0,
ph0876,OTC015,Acetaminophen,Tablet,325mg,134.1,23.0,
ph0876,OTC006,Vitamin C,Tablet,500mg,119.54,147.0,
ph0876,OTC007,Zinc Supplement,Tablet,50mg,99.45,25.0,
ph0876,OTC041,Steroid Respiratory,Tablet,5mg,141.66,86.0,
ph0876,OTC009,Dextromethorphan,Syrup,100ml,119.97,118.0,
ph0876,OTC008,Chlorpheniramine,Tablet,4mg,101.17,128.0,
ph0876,OTC017,Phenylephrine,Tablet,10mg,29.44,199.0,
ph0876,OTC033,Budesonide Inhaler,Inhaler,200mcg,122.69,135.0,
ph0876,OTC038,Steam Inhalation,Solution,100ml,60.89,140.0,
ph0876,OTC005,Cough Syrup,Syrup,100ml,142.33,182.0,
ph0876,OTC031,Ambroxol,Tablet,30mg,50.36,26.0,
ph0876,OTC001,Paracetamol,Tablet,500mg,107.62,103.0,
ph0876,OTC016,Pseudoephedrine,Tablet,30mg,79.27,196.0,
ph0876,OTC040,Antibiotic Respiratory,Tablet,500mg,22.88,184.0,
ph0877,OTC011,Loratadine,Tablet,10mg,136.45,73.0,
ph0877,OTC016,Pseudoephedrine,Tablet,30mg,60.66,97.0,
ph0877,OTC035,Antihistamine Syrup,Syrup,100ml,45.44,115.0,
ph0877,OTC033,Budesonide Inhaler,Inhaler,200mcg,40.64,104.0,
ph0877,OTC015,Acetaminophen,Tablet,325mg,111.44,91.0,
ph0877,OTC017,Phenylephrine,Tablet,10mg,63.31,129.0,
ph0877,OTC041,Steroid Respiratory,Tablet,5mg,135.49,157.0,
ph0877,OTC026,Multivitamin,Tablet,Daily,102.77,127.0,
ph0877,OTC010,Guaifenesin,Syrup,100ml,59.55,151.0,
ph0877,OTC002,Ibuprofen,Tablet,200mg,37.81,88.0,
ph0877,OTC042,Oxygen Support,Cylinder,Portable,80.93,95.0,
ph0877,OTC031,Ambroxol,Tablet,30mg,88.62,78.0,
ph0878,OTC043,Nebulizer Solution,Solution,2.5ml,43.65,27.0,
ph0878,OTC015,Acetaminophen,Tablet,325mg,130.49,137.0,
ph0878,OTC034,Mucolytic Syrup,Syrup,100ml,76.19,154.0,
ph0878,OTC031,Ambroxol,Tablet,30mg,75.94,150.0,
ph0878,OTC017,Phenylephrine,Tablet,10mg,136.15,94.0,
ph0878,OTC041,Steroid Respiratory,Tablet,5mg,44.12,186.0,
ph0878,OTC007,Zinc Supplement,Tablet,50mg,67.19,176.0,
ph0878,OTC039,Chest Rub Balm,Balm,50g,88.52,188.0,
ph0878,OTC026,Multivitamin,Tablet,Daily,126.08,84.0,
ph0878,OTC008,Chlorpheniramine,Tablet,4mg,52.11,130.0,
ph0878,OTC036,Expectorant Tablets,Tablet,200mg,149.55,196.0,
ph0878,OTC016,Pseudoephedrine,Tablet,30mg,57.21,157.0,
ph0878,OTC011,Loratadine,Tablet,10mg,14.43,26.0,
ph0878,OTC030,Saline Nasal Spray,Spray,30ml,116.84,98.0,
ph0878,OTC013,Aspirin,Tablet,325mg,54.68,35.0,
ph0879,OTC037,Bronchodilator,Tablet,4mg,37.59,64.0,
ph0879,OTC002,Ibuprofen,Tablet,200mg,138.49,174.0,
ph0879,OTC033,Budesonide Inhaler,Inhaler,200mcg,116.19,165.0,
ph0879,OTC007,Zinc Supplement,Tablet,50mg,16.39,139.0,
ph0879,OTC031,Ambroxol,Tablet,30mg,72.56,145.0,
ph0879,OTC010,Guaifenesin,Syrup,100ml,136.98,171.0,
ph0879,OTC016,Pseudoephedrine,Tablet,30mg,54.06,182.0,
ph0879,OTC023,Throat Lozenges,Lozenge,24 count,120.39,108.0,
ph0879,OTC040,Antibiotic Respiratory,Tablet,500mg,103.37,195.0,
ph0879,OTC001,Paracetamol,Tablet,500mg,10.67,163.0,
ph0879,OTC042,Oxygen Support,Cylinder,Portable,139.55,36.0,
ph0879,OTC036,Expectorant Tablets,Tablet,200mg,69.04,105.0,
ph0880,OTC015,Acetaminophen,Tablet,325mg,144.32,44.0,
ph0880,OTC005,Cough Syrup,Syrup,100ml,53.63,107.0,
ph0880,OTC043,Nebulizer Solution,Solution,2.5ml,41.78,36.0,
ph0880,OTC002,Ibuprofen,Tablet,200mg,29.5,138.0,
ph0880,OTC035,Antihistamine Syrup,Syrup,100ml,93.53,195.0,
ph0880,OTC006,Vitamin C,Tablet,500mg,106.13,195.0,
ph0880,OTC036,Expectorant Tablets,Tablet,200mg,42.56,77.0,
ph0880,OTC037,Bronchodilator,Tablet,4mg,115.08,178.0,
ph0880,OTC034,Mucolytic Syrup,Syrup,100ml,130.19,104.0,
ph0880,OTC001,Paracetamol,Tablet,500mg,36.33,45.0,
ph0880,OTC011,Loratadine,Tablet,10mg,25.63,81.0,
ph0880,OTC013,Aspirin,Tablet,325mg,101.95,167.0,
ph0880,OTC039,Chest Rub Balm,Balm,50g,14.09,62.0,
ph0880,OTC007,Zinc Supplement,Tablet,50mg,66.15,67.0,
ph0881,OTC040,Antibiotic Respiratory,Tablet,500mg,60.89,77.0,
ph0881,OTC010,Guaifenesin,Syrup,100ml,83.99,161.0,
ph0881,OTC006,Vitamin C,Tablet,500mg,110.09,109.0,
ph0881,OTC031,Ambroxol,Tablet,30mg,58.8,107.0,
ph0881,OTC017,Phenylephrine,Tablet,10mg,143.64,86.0,
ph0881,OTC035,Antihistamine Syrup,Syrup,100ml,98.47,130.0,
ph0881,OTC016,Pseudoephedrine,Tablet,30mg,146.75,174.0,
ph0881,OTC007,Zinc Supplement,Tablet,50mg,125.33,180.0,
ph0881,OTC038,Steam Inhalation,Solution,100ml,21.32,79.0,
ph0881,OTC015,Acetaminophen,Tablet,325mg,55.39,40.0,
ph0881,OTC005,Cough Syrup,Syrup,100ml,76.73,97.0,
ph0881,OTC002,Ibuprofen,Tablet,200mg,58.16,111.0,
ph0881,OTC030,Saline Nasal Spray,Spray,30ml,53.77,195.0,
ph0882,OTC036,Expectorant Tablets,Tablet,200mg,68.2,71.0,
ph0882,OTC023,Throat Lozenges,Lozenge,24 count,44.64,84.0,
ph0882,OTC043,Nebulizer Solution,Solution,2.5ml,63.94,55.0,
ph0882,OTC002,Ibuprofen,Tablet,200mg,128.42,190.0,
ph0882,OTC038,Steam Inhalation,Solution,100ml,54.44,141.0,
ph0882,OTC017,Phenylephrine,Tablet,10mg,62.44,128.0,
ph0882,OTC006,Vitamin C,Tablet,500mg,110.68,62.0,
ph0882,OTC026,Multivitamin,Tablet,Daily,116.55,85.0,
ph0882,OTC007,Zinc Supplement,Tablet,50mg,133.62,64.0,
ph0882,OTC031,Ambroxol,Tablet,30mg,115.46,27.0,
ph0882,OTC005,Cough Syrup,Syrup,100ml,81.92,154.0,
ph0883,OTC030,Saline Nasal Spray,Spray,30ml,69.35,79.0,
ph0883,OTC039,Chest Rub Balm,Balm,50g,21.74,130.0,
ph0883,OTC034,Mucolytic Syrup,Syrup,100ml,43.67,80.0,
ph0883,OTC023,Throat Lozenges,Lozenge,24 count,139.21,173.0,
ph0883,OTC016,Pseudoephedrine,Tablet,30mg,57.04,38.0,
ph0883,OTC007,Zinc Supplement,Tablet,50mg,71.02,146.0,
ph0883,OTC001,Paracetamol,Tablet,500mg,141.74,99.0,
ph0883,OTC032,Salbutamol Inhaler,Inhaler,100mcg,56.98,104.0,
ph0883,OTC033,Budesonide Inhaler,Inhaler,200mcg,110.95,171.0,
ph0883,OTC002,Ibuprofen,Tablet,200mg,85.58,52.0,
ph0884,OTC036,Expectorant Tablets,Tablet,200mg,53.2,108.0,
ph0884,OTC037,Bronchodilator,Tablet,4mg,129.03,43.0,
ph0884,OTC017,Phenylephrine,Tablet,10mg,102.06,186.0,
ph0884,OTC023,Throat Lozenges,Lozenge,24 count,31.32,57.0,
ph0884,OTC009,Dextromethorphan,Syrup,100ml,61.7,82.0,
ph0884,OTC035,Antihistamine Syrup,Syrup,100ml,66.1,113.0,
ph0884,OTC005,Cough Syrup,Syrup,100ml,16.47,193.0,
ph0884,OTC007,Zinc Supplement,Tablet,50mg,30.27,64.0,
ph0884,OTC008,Chlorpheniramine,Tablet,4mg,119.96,80.0,
ph0884,OTC010,Guaifenesin,Syrup,100ml,24.99,85.0,
ph0884,OTC039,Chest Rub Balm,Balm,50g,28.55,112.0,
ph0884,OTC030,Saline Nasal Spray,Spray,30ml,117.4,133.0,
ph0884,OTC031,Ambroxol,Tablet,30mg,63.0,67.0,
ph0884,OTC032,Salbutamol Inhaler,Inhaler,100mcg,94.89,36.0,
ph0884,OTC002,Ibuprofen,Tablet,200mg,25.43,104.0,
ph0885,OTC032,Salbutamol Inhaler,Inhaler,100mcg,71.02,177.0,
ph0885,OTC001,Paracetamol,Tablet,500mg,62.15,41.0,
ph0885,OTC037,Bronchodilator,Tablet,4mg,134.12,195.0,
ph0885,OTC011,Loratadine,Tablet,10mg,101.44,60.0,
ph0885,OTC034,Mucolytic Syrup,Syrup,100ml,103.03,169.0,
ph0885,OTC010,Guaifenesin,Syrup,100ml,77.73,50.0,
ph0885,OTC008,Chlorpheniramine,Tablet,4mg,104.95,47.0,
ph0885,OTC003,Cetirizine,Tablet,10mg,54.9,124.0,
ph0885,OTC030,Saline Nasal Spray,Spray,30ml,30.59,169.0,
ph0885,OTC041,Steroid Respiratory,Tablet,5mg,26.06,192.0,
ph0885,OTC040,Antibiotic Respiratory,Tablet,500mg,141.06,174.0,
ph0885,OTC009,Dextromethorphan,Syrup,100ml,27.71,106.0,
ph0886,OTC043,Nebulizer Solution,Solution,2.5ml,21.67,33.0,
ph0886,OTC023,Throat Lozenges,Lozenge,24 count,112.36,145.0,
ph0886,OTC008,Chlorpheniramine,Tablet,4mg,42.0,178.0,
ph0886,OTC007,Zinc Supplement,Tablet,50mg,31.79,45.0,
ph0886,OTC030,Saline Nasal Spray,Spray,30ml,93.12,83.0,
ph0886,OTC005,Cough Syrup,Syrup,100ml,65.59,39.0,
ph0886,OTC017,Phenylephrine,Tablet,10mg,120.16,133.0,
ph0886,OTC006,Vitamin C,Tablet,500mg,40.5,137.0,
ph0886,OTC035,Antihistamine Syrup,Syrup,100ml,70.92,143.0,
ph0886,OTC033,Budesonide Inhaler,Inhaler,200mcg,25.95,26.0,
ph0887,OTC006,Vitamin C,Tablet,500mg,62.24,70.0,
ph0887,OTC032,Salbutamol Inhaler,Inhaler,100mcg,17.91,90.0,
ph0887,OTC030,Saline Nasal Spray,Spray,30ml,54.49,22.0,
ph0887,OTC035,Antihistamine Syrup,Syrup,100ml,123.24,65.0,
ph0887,OTC023,Throat Lozenges,Lozenge,24 count,10.82,185.0,
ph0887,OTC026,Multivitamin,Tablet,Daily,62.82,153.0,
ph0887,OTC001,Paracetamol,Tablet,500mg,44.17,146.0,
ph0887,OTC039,Chest Rub Balm,Balm,50g,87.69,28.0,
ph0887,OTC034,Mucolytic Syrup,Syrup,100ml,134.19,99.0,
ph0887,OTC011,Loratadine,Tablet,10mg,99.31,34.0,
ph0887,OTC015,Acetaminophen,Tablet,325mg,33.81,100.0,
ph0887,OTC003,Cetirizine,Tablet,10mg,80.42,135.0,
ph0888,OTC002,Ibuprofen,Tablet,200mg,51.66,37.0,
ph0888,OTC009,Dextromethorphan,Syrup,100ml,85.11,57.0,
ph0888,OTC034,Mucolytic Syrup,Syrup,100ml,43.61,128.0,
ph0888,OTC038,Steam Inhalation,Solution,100ml,85.84,44.0,
ph0888,OTC043,Nebulizer Solution,Solution,2.5ml,16.25,82.0,
ph0888,OTC010,Guaifenesin,Syrup,100ml,126.21,190.0,
ph0888,OTC001,Paracetamol,Tablet,500mg,28.5,64.0,
ph0888,OTC033,Budesonide Inhaler,Inhaler,200mcg,20.03,100.0,
ph0888,OTC008,Chlorpheniramine,Tablet,4mg,24.02,82.0,
ph0888,OTC040,Antibiotic Respiratory,Tablet,500mg,49.31,35.0,
ph0888,OTC017,Phenylephrine,Tablet,10mg,24.08,99.0,
ph0888,OTC023,Throat Lozenges,Lozenge,24 count,32.36,20.0,
ph0888,OTC015,Acetaminophen,Tablet,325mg,23.8,157.0,
ph0889,OTC031,Ambroxol,Tablet,30mg,68.15,22.0,
ph0889,OTC007,Zinc Supplement,Tablet,50mg,43.26,164.0,
ph0889,OTC015,Acetaminophen,Tablet,325mg,104.74,194.0,
ph0889,OTC039,Chest Rub Balm,Balm,50g,22.03,199.0,
ph0889,OTC009,Dextromethorphan,Syrup,100ml,77.04,82.0,
ph0889,OTC042,Oxygen Support,Cylinder,Portable,113.36,173.0,
ph0889,OTC002,Ibuprofen,Tablet,200mg,11.77,150.0,
ph0889,OTC043,Nebulizer Solution,Solution,2.5ml,92.95,98.0,
ph0889,OTC008,Chlorpheniramine,Tablet,4mg,100.72,129.0,
ph0889,OTC003,Cetirizine,Tablet,10mg,77.5,31.0,
ph0889,OTC016,Pseudoephedrine,Tablet,30mg,15.98,110.0,
ph0889,OTC030,Saline Nasal Spray,Spray,30ml,28.12,85.0,
ph0889,OTC005,Cough Syrup,Syrup,100ml,107.82,45.0,
ph0889,OTC017,Phenylephrine,Tablet,10mg,119.28,141.0,
ph0889,OTC040,Antibiotic Respiratory,Tablet,500mg,137.87,136.0,
ph0890,OTC017,Phenylephrine,Tablet,10mg,54.89,66.0,
ph0890,OTC009,Dextromethorphan,Syrup,100ml,40.34,21.0,
ph0890,OTC010,Guaifenesin,Syrup,100ml,84.07,40.0,
ph0890,OTC031,Ambroxol,Tablet,30mg,117.06,169.0,
ph0890,OTC015,Acetaminophen,Tablet,325mg,115.49,179.0,
ph0890,OTC001,Paracetamol,Tablet,500mg,47.08,184.0,
ph0890,OTC034,Mucolytic Syrup,Syrup,100ml,52.55,86.0,
ph0890,OTC035,Antihistamine Syrup,Syrup,100ml,140.86,127.0,
ph0890,OTC040,Antibiotic Respiratory,Tablet,500mg,94.77,56.0,
ph0890,OTC033,Budesonide Inhaler,Inhaler,200mcg,96.36,108.0,
ph0891,OTC016,Pseudoephedrine,Tablet,30mg,112.81,49.0,
ph0891,OTC040,Antibiotic Respiratory,Tablet,500mg,106.33,192.0,
ph0891,OTC005,Cough Syrup,Syrup,100ml,80.14,126.0,
