pharmacy_id,sku,drug_name,form,strength,price,qty
ph0726,OTC003,Cetirizine,Tablet,10mg,71.37,188
ph0726,OTC007,Zinc Supplement,Tablet,50mg,88.05,42
ph0727,OTC005,Cough Syrup,Syrup,100ml,89.98,155
ph0727,OTC032,Salbutamol Inhaler,Inhaler,100mcg,140.66,71
ph0727,OTC002,Ibuprofen,Tablet,200mg,65.03,180
ph0727,OTC026,Multivitamin,Tablet,Daily,27.9,70
ph0727,OTC011,Loratadine,Tablet,10mg,119.96,78
ph0727,OTC033,Budesonide Inhaler,Inhaler,200mcg,49.0,88
ph0727,OTC042,Oxygen Support,Cylinder,Portable,81.38,89
ph0727,OTC006,Vitamin C,Tablet,500mg,72.87,30
ph0727,OTC003,Cetirizine,Tablet,10mg,80.58,50
ph0727,OTC017,Phenylephrine,Tablet,10mg,41.36,155
ph0727,OTC039,Chest Rub Balm,Balm,50g,67.43,90
ph0727,OTC041,Steroid Respiratory,Tablet,5mg,70.44,57
ph0727,OTC037,Bronchodilator,Tablet,4mg,110.02,22
ph0727,OTC016,Pseudoephedrine,Tablet,30mg,33.54,62
ph0728,OTC037,Bronchodilator,Tablet,4mg,116.59,20
ph0728,OTC043,Nebulizer Solution,Solution,2.5ml,18.53,24
ph0728,OTC026,Multivitamin,Tablet,Daily,86.8,116
ph0728,OTC035,Antihistamine Syrup,Syrup,100ml,44.81,94
ph0728,OTC042,Oxygen Support,Cylinder,Portable,114.13,123
ph0728,OTC006,Vitamin C,Tablet,500mg,73.48,171
ph0728,OTC001,Paracetamol,Tablet,500mg,25.57,21
ph0728,OTC015,Acetaminophen,Tablet,325mg,10.47,153
ph0728,OTC013,Aspirin,Tablet,325mg,90.04,165
ph0728,OTC039,Chest Rub Balm,Balm,50g,149.9,51
ph0728,OTC008,Chlorpheniramine,Tablet,4mg,45.3,123
ph0729,OTC001,Paracetamol,Tablet,500mg,29.44,146
ph0729,OTC032,Salbutamol Inhaler,Inhaler,100mcg,38.22,136
ph0729,OTC041,Steroid Respiratory,Tablet,5mg,113.9,168
ph0729,OTC003,Cetirizine,Tablet,10mg,104.26,167
ph0729,OTC016,Pseudoephedrine,Tablet,30mg,111.75,178
ph0729,OTC042,Oxygen Support,Cylinder,Portable,16.26,22
ph0729,OTC037,Bronchodilator,Tablet,4mg,85.85,106
ph0729,OTC034,Mucolytic Syrup,Syrup,100ml,52.03,41
ph0729,OTC006,Vitamin C,Tablet,500mg,141.99,160
ph0729,OTC009,Dextromethorphan,Syrup,100ml,69.54,86
ph0730,OTC009,Dextromethorphan,Syrup,100ml,134.64,82
ph0730,OTC002,Ibuprofen,Tablet,200mg,143.43,41
ph0730,OTC042,Oxygen Support,Cylinder,Portable,140.14,153
ph0730,OTC001,Paracetamol,Tablet,500mg,133.53,101
ph0730,OTC033,Budesonide Inhaler,Inhaler,200mcg,22.95,174
ph0730,OTC032,Salbutamol Inhaler,Inhaler,100mcg,87.74,114
ph0730,OTC030,Saline Nasal Spray,Spray,30ml,107.2,104
ph0730,OTC010,Guaifenesin,Syrup,100ml,80.17,166
ph0730,OTC035,Antihistamine Syrup,Syrup,100ml,144.8,99
ph0730,OTC043,Nebulizer Solution,Solution,2.5ml,31.01,24
ph0730,OTC034,Mucolytic Syrup,Syrup,100ml,36.48,86
ph0730,OTC017,Phenylephrine,Tablet,10mg,122.69,190
ph0730,OTC005,Cough Syrup,Syrup,100ml,11.69,112
ph0731,OTC013,Aspirin,Tablet,325mg,95.01,84
ph0731,OTC038,Steam Inhalation,Solution,100ml,49.67,200
ph0731,OTC009,Dextromethorphan,Syrup,100ml,48.27,123
ph0731,OTC010,Guaifenesin,Syrup,100ml,70.47,57
ph0731,OTC017,Phenylephrine,Tablet,10mg,110.26,44
ph0731,OTC039,Chest Rub Balm,Balm,50g,18.2,55
ph0731,OTC001,Paracetamol,Tablet,500mg,47.38,184
ph0731,OTC023,Throat Lozenges,Lozenge,24 count,110.94,55
ph0731,OTC043,Nebulizer Solution,Solution,2.5ml,108.89,158
ph0731,OTC016,Pseudoephedrine,Tablet,30mg,137.43,196
ph0731,OTC032,Salbutamol Inhaler,Inhaler,100mcg,80.98,55
ph0732,OTC009,Dextromethorphan,Syrup,100ml,79.56,196
ph0732,OTC030,Saline Nasal Spray,Spray,30ml,55.47,54
ph0732,OTC023,Throat Lozenges,Lozenge,24 count,75.46,111
ph0732,OTC033,Budesonide Inhaler,Inhaler,200mcg,99.2,69
ph0732,OTC038,Steam Inhalation,Solution,100ml,67.62,60
ph0732,OTC011,Loratadine,Tablet,10mg,143.14,76
ph0732,OTC001,Paracetamol,Tablet,500mg,58.22,136
ph0732,OTC006,Vitamin C,Tablet,500mg,12.44,95
ph0732,OTC016,Pseudoephedrine,Tablet,30mg,22.21,178
ph0732,OTC036,Expectorant Tablets,Tablet,200mg,23.26,163
ph0732,OTC002,Ibuprofen,Tablet,200mg,143.06,161
ph0732,OTC042,Oxygen Support,Cylinder,Portable,108.17,47
ph0732,OTC015,Acetaminophen,Tablet,325mg,86.85,195
ph0732,OTC032,Salbutamol Inhaler,Inhaler,100mcg,68.61,37
ph0732,OTC003,Cetirizine,Tablet,10mg,97.97,181
ph0733,OTC015,Acetaminophen,Tablet,325mg,40.67,87
ph0733,OTC032,Salbutamol Inhaler,Inhaler,100mcg,69.71,26
ph0733,OTC001,Paracetamol,Tablet,500mg,17.53,52
ph0733,OTC011,Loratadine,Tablet,10mg,88.62,153
ph0733,OTC035,Antihistamine Syrup,Syrup,100ml,30.07,42
ph0733,OTC016,Pseudoephedrine,Tablet,30mg,14.15,64
ph0733,OTC005,Cough Syrup,Syrup,100ml,38.07,52
ph0733,OTC002,Ibuprofen,Tablet,200mg,89.49,180
ph0733,OTC036,Expectorant Tablets,Tablet,200mg,69.81,109
ph0733,OTC023,Throat Lozenges,Lozenge,24 count,22.54,27
ph0733,OTC033,Budesonide Inhaler,Inhaler,200mcg,101.68,87
ph0733,OTC007,Zinc Supplement,Tablet,50mg,142.51,115
ph0734,OTC026,Multivitamin,Tablet,Daily,111.56,98
ph0734,OTC037,Bronchodilator,Tablet,4mg,101.71,56
ph0734,OTC017,Phenylephrine,Tablet,10mg,146.99,127
ph0734,OTC041,Steroid Respiratory,Tablet,5mg,148.26,182
ph0734,OTC038,Steam Inhalation,Solution,100ml,51.98,26
ph0734,OTC013,Aspirin,Tablet,325mg,24.99,42
ph0734,OTC009,Dextromethorphan,Syrup,100ml,56.61,21
ph0734,OTC010,Guaifenesin,Syrup,100ml,61.23,180
ph0734,OTC011,Loratadine,Tablet,10mg,147.62,99
ph0734,OTC016,Pseudoephedrine,Tablet,30mg,78.85,58
ph0735,OTC009,Dextromethorphan,Syrup,100ml,114.92,52
ph0735,OTC015,Acetaminophen,Tablet,325mg,125.65,191
ph0735,OTC031,Ambroxol,Tablet,30mg,143.38,120
ph0735,OTC017,Phenylephrine,Tablet,10mg,73.43,20
ph0735,OTC003,Cetirizine,Tablet,10mg,81.31,127
ph0735,OTC026,Multivitamin,Tablet,Daily,108.5,119
ph0735,OTC040,Antibiotic Respiratory,Tablet,500mg,140.89,198
ph0735,OTC041,Steroid Respiratory,Tablet,5mg,119.64,59
ph0735,OTC007,Zinc Supplement,Tablet,50mg,129.83,90
ph0735,OTC035,Antihistamine Syrup,Syrup,100ml,147.7,179
ph0735,OTC013,Aspirin,Tablet,325mg,133.1,124
ph0735,OTC005,Cough Syrup,Syrup,100ml,129.32,133
ph0736,OTC041,Steroid Respiratory,Tablet,5mg,12.11,125
ph0736,OTC043,Nebulizer Solution,Solution,2.5ml,146.5,47
ph0736,OTC010,Guaifenesin,Syrup,100ml,122.88,97
ph0736,OTC039,Chest Rub Balm,Balm,50g,80.08,143
ph0736,OTC033,Budesonide Inhaler,Inhaler,200mcg,149.08,57
ph0736,OTC011,Loratadine,Tablet,10mg,27.58,100
ph0736,OTC026,Multivitamin,Tablet,Daily,130.97,73
ph0736,OTC023,Throat Lozenges,Lozenge,24 count,53.06,98
ph0736,OTC003,Cetirizine,Tablet,10mg,111.65,116
ph0736,OTC007,Zinc Supplement,Tablet,50mg,86.68,48
ph0736,OTC032,Salbutamol Inhaler,Inhaler,100mcg,31.11,106
ph0736,OTC002,Ibuprofen,Tablet,200mg,120.69,130
ph0736,OTC008,Chlorpheniramine,Tablet,4mg,128.09,174
ph0736,OTC015,Acetaminophen,Tablet,325mg,113.36,111
ph0737,OTC015,Acetaminophen,Tablet,325mg,117.3,45
ph0737,OTC010,Guaifenesin,Syrup,100ml,103.88,176
ph0737,OTC032,Salbutamol Inhaler,Inhaler,100mcg,79.03,70
ph0737,OTC039,Chest Rub Balm,Balm,50g,86.54,40
ph0737,OTC007,Zinc Supplement,Tablet,50mg,84.37,138
ph0737,OTC001,Paracetamol,Tablet,500mg,44.87,191
ph0737,OTC016,Pseudoephedrine,Tablet,30mg,70.06,98
ph0737,OTC035,Antihistamine Syrup,Syrup,100ml,41.55,193
ph0737,OTC042,Oxygen Support,Cylinder,Portable,92.15,93
ph0737,OTC011,Loratadine,Tablet,10mg,80.06,148
ph0737,OTC003,Cetirizine,Tablet,10mg,122.88,36
ph0738,OTC030,Saline Nasal Spray,Spray,30ml,149.01,66
ph0738,OTC010,Guaifenesin,Syrup,100ml,22.76,114
ph0738,OTC032,Salbutamol Inhaler,Inhaler,100mcg,53.54,188
ph0738,OTC039,Chest Rub Balm,Balm,50g,114.97,41
ph0738,OTC017,Phenylephrine,Tablet,10mg,122.3,67
ph0738,OTC031,Ambroxol,Tablet,30mg,44.6,27
ph0738,OTC001,Paracetamol,Tablet,500mg,26.58,122
ph0738,OTC016,Pseudoephedrine,Tablet,30mg,17.13,176
ph0738,OTC036,Expectorant Tablets,Tablet,200mg,114.16,155
ph0738,OTC042,Oxygen Support,Cylinder,Portable,69.34,81
ph0738,OTC037,Bronchodilator,Tablet,4mg,79.53,45
ph0738,OTC015,Acetaminophen,Tablet,325mg,109.89,184
ph0738,OTC005,Cough Syrup,Syrup,100ml,132.12,118
ph0738,OTC038,Steam Inhalation,Solution,100ml,17.4,34
ph0739,OTC007,Zinc Supplement,Tablet,50mg,137.74,32
ph0739,OTC002,Ibuprofen,Tablet,200mg,21.23,90
ph0739,OTC036,Expectorant Tablets,Tablet,200mg,14.54,23
ph0739,OTC008,Chlorpheniramine,Tablet,4mg,39.38,141
ph0739,OTC005,Cough Syrup,Syrup,100ml,123.86,81
ph0739,OTC033,Budesonide Inhaler,Inhaler,200mcg,24.97,196
ph0739,OTC023,Throat Lozenges,Lozenge,24 count,79.49,45
ph0739,OTC031,Ambroxol,Tablet,30mg,92.56,139
ph0739,OTC032,Salbutamol Inhaler,Inhaler,100mcg,116.67,162
ph0739,OTC038,Steam Inhalation,Solution,100ml,68.09,46
ph0739,OTC034,Mucolytic Syrup,Syrup,100ml,133.85,119
ph0740,OTC038,Steam Inhalation,Solution,100ml,100.72,182
ph0740,OTC015,Acetaminophen,Tablet,325mg,75.33,154
ph0740,OTC035,Antihistamine Syrup,Syrup,100ml,56.01,113
ph0740,OTC036,Expectorant Tablets,Tablet,200mg,138.98,180
ph0740,OTC033,Budesonide Inhaler,Inhaler,200mcg,26.87,72
ph0740,OTC043,Nebulizer Solution,Solution,2.5ml,144.15,107
ph0740,OTC002,Ibuprofen,Tablet,200mg,41.28,155
ph0740,OTC030,Saline Nasal Spray,Spray,30ml,33.19,50
ph0740,OTC010,Guaifenesin,Syrup,100ml,13.17,62
ph0740,OTC005,Cough Syrup,Syrup,100ml,88.14,193
ph0740,OTC032,Salbutamol Inhaler,Inhaler,100mcg,131.41,133
ph0741,OTC037,Bronchodilator,Tablet,4mg,13.85,196
ph0741,OTC001,Paracetamol,Tablet,500mg,81.68,177
ph0741,OTC026,Multivitamin,Tablet,Daily,75.8,59
ph0741,OTC006,Vitamin C,Tablet,500mg,28.17,71
ph0741,OTC038,Steam Inhalation,Solution,100ml,104.76,170
ph0741,OTC023,Throat Lozenges,Lozenge,24 count,98.72,118
ph0741,OTC033,Budesonide Inhaler,Inhaler,200mcg,45.18,145
ph0741,OTC002,Ibuprofen,Tablet,200mg,118.49,157
ph0741,OTC009,Dextromethorphan,Syrup,100ml,37.72,106
ph0741,OTC039,Chest Rub Balm,Balm,50g,127.25,30
ph0741,OTC005,Cough Syrup,Syrup,100ml,72.64,127
ph0741,OTC017,Phenylephrine,Tablet,10mg,88.35,47
ph0741,OTC043,Nebulizer Solution,Solution,2.5ml,135.95,21
ph0741,OTC032,Salbutamol Inhaler,Inhaler,100mcg,35.49,93
ph0742,OTC001,Paracetamol,Tablet,500mg,37.18,54
ph0742,OTC035,Antihistamine Syrup,Syrup,100ml,39.86,121
ph0742,OTC037,Bronchodilator,Tablet,4mg,144.96,61
ph0742,OTC036,Expectorant Tablets,Tablet,200mg,145.84,51
ph0742,OTC031,Ambroxol,Tablet,30mg,64.7,29
ph0742,OTC015,Acetaminophen,Tablet,325mg,120.51,118
ph0742,OTC038,Steam Inhalation,Solution,100ml,94.35,117
ph0742,OTC023,Throat Lozenges,Lozenge,24 count,87.21,136
ph0742,OTC030,Saline Nasal Spray,Spray,30ml,46.34,190
ph0742,OTC002,Ibuprofen,Tablet,200mg,76.1,119
ph0742,OTC043,Nebulizer Solution,Solution,2.5ml,122.12,194
ph0742,OTC007,Zinc Supplement,Tablet,50mg,105.57,36
ph0742,OTC010,Guaifenesin,Syrup,100ml,71.17,196
ph0742,OTC011,Loratadine,Tablet,10mg,26.58,167
ph0743,OTC036,Expectorant Tablets,Tablet,200mg,20.18,142
ph0743,OTC037,Bronchodilator,Tablet,4mg,139.88,75
ph0743,OTC006,Vitamin C,Tablet,500mg,37.67,31
ph0743,OTC003,Cetirizine,Tablet,10mg,147.09,186
ph0743,OTC013,Aspirin,Tablet,325mg,83.18,86
ph0743,OTC002,Ibuprofen,Tablet,200mg,134.99,60
ph0743,OTC042,Oxygen Support,Cylinder,Portable,49.49,74
ph0743,OTC005,Cough Syrup,Syrup,100ml,108.39,197
ph0743,OTC017,Phenylephrine,Tablet,10mg,25.75,157
ph0743,OTC011,Loratadine,Tablet,10mg,131.2,167
ph0743,OTC041,Steroid Respiratory,Tablet,5mg,29.17,158
ph0743,OTC016,Pseudoephedrine,Tablet,30mg,129.74,148
ph0744,OTC009,Dextromethorphan,Syrup,100ml,54.29,78
ph0744,OTC001,Paracetamol,Tablet,500mg,16.56,45
ph0744,OTC042,Oxygen Support,Cylinder,Portable,61.56,38
ph0744,OTC011,Loratadine,Tablet,10mg,62.79,113
ph0744,OTC005,Cough Syrup,Syrup,100ml,116.91,160
ph0744,OTC037,Bronchodilator,Tablet,4mg,148.48,198
ph0744,OTC017,Phenylephrine,Tablet,10mg,50.71,82
ph0744,OTC033,Budesonide Inhaler,Inhaler,200mcg,42.35,177
ph0744,OTC003,Cetirizine,Tablet,10mg,130.75,79
ph0744,OTC041,Steroid Respiratory,Tablet,5mg,53.38,43
ph0745,OTC001,Paracetamol,Tablet,500mg,117.62,59
ph0745,OTC013,Aspirin,Tablet,325mg,78.68,169
ph0745,OTC043,Nebulizer Solution,Solution,2.5ml,120.21,51
ph0745,OTC040,Antibiotic Respiratory,Tablet,500mg,54.81,83
ph0745,OTC005,Cough Syrup,Syrup,100ml,87.25,102
ph0745,OTC038,Steam Inhalation,Solution,100ml,114.22,48
ph0745,OTC010,Guaifenesin,Syrup,100ml,29.15,39
ph0745,OTC026,Multivitamin,Tablet,Daily,136.82,146
ph0745,OTC017,Phenylephrine,Tablet,10mg,56.13,45
ph0745,OTC037,Bronchodilator,Tablet,4mg,28.76,171
ph0746,OTC038,Steam Inhalation,Solution,100ml,32.51,118
ph0746,OTC032,Salbutamol Inhaler,Inhaler,100mcg,12.64,95
ph0746,OTC026,Multivitamin,Tablet,Daily,120.15,131
ph0746,OTC030,Saline Nasal Spray,Spray,30ml,116.17,114
ph0746,OTC005,Cough Syrup,Syrup,100ml,118.04,128
ph0746,OTC013,Aspirin,Tablet,325mg,118.24,139
ph0746,OTC015,Acetaminophen,Tablet,325mg,29.79,111
ph0746,OTC010,Guaifenesin,Syrup,100ml,19.05,46
ph0746,OTC006,Vitamin C,Tablet,500mg,13.82,72
ph0746,OTC016,Pseudoephedrine,Tablet,30mg,18.56,148
ph0746,OTC002,Ibuprofen,Tablet,200mg,74.94,112
ph0746,OTC023,Throat Lozenges,Lozenge,24 count,63.8,87
ph0747,OTC026,Multivitamin,Tablet,Daily,118.68,133
ph0747,OTC031,Ambroxol,Tablet,30mg,51.51,38
ph0747,OTC034,Mucolytic Syrup,Syrup,100ml,127.68,148
ph0747,OTC038,Steam Inhalation,Solution,100ml,128.53,200
ph0747,OTC009,Dextromethorphan,Syrup,100ml,74.26,66
ph0747,OTC043,Nebulizer Solution,Solution,2.5ml,63.67,61
ph0747,OTC035,Antihistamine Syrup,Syrup,100ml,88.77,105
ph0747,OTC002,Ibuprofen,Tablet,200mg,46.34,120
ph0747,OTC008,Chlorpheniramine,Tablet,4mg,105.94,123
ph0747,OTC005,Cough Syrup,Syrup,100ml,147.38,135
ph0747,OTC040,Antibiotic Respiratory,Tablet,500mg,36.03,152
ph0747,OTC013,Aspirin,Tablet,325mg,126.75,31
ph0747,OTC011,Loratadine,Tablet,10mg,72.82,129
ph0747,OTC039,Chest Rub Balm,Balm,50g,45.09,22
ph0747,OTC001,Paracetamol,Tablet,500mg,72.34,116
ph0748,OTC008,Chlorpheniramine,Tablet,4mg,40.5,155
ph0748,OTC006,Vitamin C,Tablet,500mg,70.37,149
ph0748,OTC026,Multivitamin,Tablet,Daily,127.03,175
ph0748,OTC003,Cetirizine,Tablet,10mg,17.3,191
ph0748,OTC036,Expectorant Tablets,Tablet,200mg,107.17,87
ph0748,OTC043,Nebulizer Solution,Solution,2.5ml,82.38,153
ph0748,OTC013,Aspirin,Tablet,325mg,149.11,171
ph0748,OTC038,Steam Inhalation,Solution,100ml,105.12,65
ph0748,OTC031,Ambroxol,Tablet,30mg,18.05,105
ph0748,OTC016,Pseudoephedrine,Tablet,30mg,119.22,80
ph0748,OTC041,Steroid Respiratory,Tablet,5mg,46.36,108
ph0748,OTC017,Phenylephrine,Tablet,10mg,120.35,195
ph0748,OTC042,Oxygen Support,Cylinder,Portable,83.48,174
ph0748,OTC015,Acetaminophen,Tablet,325mg,118.08,141
ph0748,OTC035,Antihistamine Syrup,Syrup,100ml,38.0,127
ph0749,OTC003,Cetirizine,Tablet,10mg,80.03,138
ph0749,OTC042,Oxygen Support,Cylinder,Portable,79.97,106
ph0749,OTC013,Aspirin,Tablet,325mg,58.2,60
ph0749,OTC033,Budesonide Inhaler,Inhaler,200mcg,71.09,39
ph0749,OTC023,Throat Lozenges,Lozenge,24 count,92.14,27
ph0749,OTC017,Phenylephrine,Tablet,10mg,43.77,154
ph0749,OTC010,Guaifenesin,Syrup,100ml,46.35,66
ph0749,OTC001,Paracetamol,Tablet,500mg,76.76,123
ph0749,OTC041,Steroid Respiratory,Tablet,5mg,114.94,53
ph0749,OTC008,Chlorpheniramine,Tablet,4mg,73.76,72
ph0749,OTC035,Antihistamine Syrup,Syrup,100ml,35.24,200
ph0749,OTC038,Steam Inhalation,Solution,100ml,34.65,184
ph0749,OTC039,Chest Rub Balm,Balm,50g,30.61,46
ph0749,OTC002,Ibuprofen,Tablet,200mg,24.9,39
ph0749,OTC026,Multivitamin,Tablet,Daily,127.03,114
ph0750,OTC042,Oxygen Support,Cylinder,Portable,50.45,161
ph0750,OTC026,Multivitamin,Tablet,Daily,66.58,161
ph0750,OTC017,Phenylephrine,Tablet,10mg,42.58,115
ph0750,OTC033,Budesonide Inhaler,Inhaler,200mcg,34.6,46
ph0750,OTC005,Cough Syrup,Syrup,100ml,126.98,168
ph0750,OTC043,Nebulizer Solution,Solution,2.5ml,11.1,169
ph0750,OTC039,Chest Rub Balm,Balm,50g,129.91,65
ph0750,OTC041,Steroid Respiratory,Tablet,5mg,36.21,66
ph0750,OTC007,Zinc Supplement,Tablet,50mg,114.56,165
ph0750,OTC002,Ibuprofen,Tablet,200mg,121.26,23
ph0750,OTC011,Loratadine,Tablet,10mg,23.39,88
ph0750,OTC035,Antihistamine Syrup,Syrup,100ml,35.81,121
ph0750,OTC031,Ambroxol,Tablet,30mg,47.61,39
ph0750,OTC015,Acetaminophen,Tablet,325mg,18.48,159
ph0750,OTC037,Bronchodilator,Tablet,4mg,13.54,38
ph0751,OTC023,Throat Lozenges,Lozenge,24 count,50.77,70
ph0751,OTC042,Oxygen Support,Cylinder,Portable,39.22,125
ph0751,OTC038,Steam Inhalation,Solution,100ml,126.92,66
ph0751,OTC001,Paracetamol,Tablet,500mg,45.53,91
ph0751,OTC008,Chlorpheniramine,Tablet,4mg,62.74,77
ph0751,OTC003,Cetirizine,Tablet,10mg,129.39,132
ph0751,OTC016,Pseudoephedrine,Tablet,30mg,32.39,91
ph0751,OTC039,Chest Rub Balm,Balm,50g,119.55,130
ph0751,OTC043,Nebulizer Solution,Solution,2.5ml,147.04,162
ph0751,OTC002,Ibuprofen,Tablet,200mg,10.75,76
ph0751,OTC013,Aspirin,Tablet,325mg,144.11,28
ph0751,OTC040,Antibiotic Respiratory,Tablet,500mg,113.8,103
ph0751,OTC034,Mucolytic Syrup,Syrup,100ml,46.42,60
ph0752,OTC033,Budesonide Inhaler,Inhaler,200mcg,27.81,199
ph0752,OTC037,Bronchodilator,Tablet,4mg,32.12,146
ph0752,OTC043,Nebulizer Solution,Solution,2.5ml,35.23,42
ph0752,OTC040,Antibiotic Respiratory,Tablet,500mg,32.41,166
ph0752,OTC031,Ambroxol,Tablet,30mg,26.5,119
ph0752,OTC013,Aspirin,Tablet,325mg,41.11,186
ph0752,OTC005,Cough Syrup,Syrup,100ml,16.69,164
ph0752,OTC036,Expectorant Tablets,Tablet,200mg,124.39,35
ph0752,OTC041,Steroid Respiratory,Tablet,5mg,27.56,130
ph0752,OTC009,Dextromethorphan,Syrup,100ml,110.59,135
ph0752,OTC035,Antihistamine Syrup,Syrup,100ml,65.32,104
ph0752,OTC034,Mucolytic Syrup,Syrup,100ml,125.37,136
ph0753,OTC031,Ambroxol,Tablet,30mg,62.31,135
ph0753,OTC034,Mucolytic Syrup,Syrup,100ml,111.19,149
ph0753,OTC011,Loratadine,Tablet,10mg,130.28,131
ph0753,OTC015,Acetaminophen,Tablet,325mg,52.19,20
ph0753,OTC008,Chlorpheniramine,Tablet,4mg,68.62,146
ph0753,OTC032,Salbutamol Inhaler,Inhaler,100mcg,149.12,125
ph0753,OTC026,Multivitamin,Tablet,Daily,128.51,25
ph0753,OTC010,Guaifenesin,Syrup,100ml,33.75,159
ph0753,OTC033,Budesonide Inhaler,Inhaler,200mcg,11.43,46
ph0753,OTC042,Oxygen Support,Cylinder,Portable,89.11,63
ph0753,OTC038,Steam Inhalation,Solution,100ml,93.3,62
ph0754,OTC038,Steam Inhalation,Solution,100ml,90.14,28
ph0754,OTC003,Cetirizine,Tablet,10mg,91.87,64
ph0754,OTC015,Acetaminophen,Tablet,325mg,135.83,109
ph0754,OTC043,Nebulizer Solution,Solution,2.5ml,144.0,83
ph0754,OTC011,Loratadine,Tablet,10mg,38.88,21
ph0754,OTC009,Dextromethorphan,Syrup,100ml,144.04,82
ph0754,OTC033,Budesonide Inhaler,Inhaler,200mcg,60.05,30
ph0754,OTC002,Ibuprofen,Tablet,200mg,31.55,115
ph0754,OTC010,Guaifenesin,Syrup,100ml,136.82,104
ph0754,OTC035,Antihistamine Syrup,Syrup,100ml,58.17,35
ph0754,OTC031,Ambroxol,Tablet,30mg,25.89,77
ph0755,OTC011,Loratadine,Tablet,10mg,49.88,73
ph0755,OTC013,Aspirin,Tablet,325mg,97.33,82
ph0755,OTC039,Chest Rub Balm,Balm,50g,36.98,61
ph0755,OTC036,Expectorant Tablets,Tablet,200mg,51.24,83
ph0755,OTC035,Antihistamine Syrup,Syrup,100ml,65.18,61
ph0755,OTC002,Ibuprofen,Tablet,200mg,92.89,53
ph0755,OTC009,Dextromethorphan,Syrup,100ml,11.01,157
ph0755,OTC016,Pseudoephedrine,Tablet,30mg,13.73,164
ph0755,OTC032,Salbutamol Inhaler,Inhaler,100mcg,114.53,157
ph0755,OTC030,Saline Nasal Spray,Spray,30ml,149.97,79
ph0755,OTC031,Ambroxol,Tablet,30mg,27.14,88
ph0755,OTC033,Budesonide Inhaler,Inhaler,200mcg,115.37,43
ph0756,OTC042,Oxygen Support,Cylinder,Portable,96.07,34
ph0756,OTC032,Salbutamol Inhaler,Inhaler,100mcg,26.51,82
ph0756,OTC002,Ibuprofen,Tablet,200mg,145.38,122
ph0756,OTC023,Throat Lozenges,Lozenge,24 count,37.73,143
ph0756,OTC038,Steam Inhalation,Solution,100ml,74.37,170
ph0756,OTC013,Aspirin,Tablet,325mg,62.04,60
ph0756,OTC033,Budesonide Inhaler,Inhaler,200mcg,19.18,23
ph0756,OTC016,Pseudoephedrine,Tablet,30mg,63.75,172
ph0756,OTC039,Chest Rub Balm,Balm,50g,118.48,88
ph0756,OTC037,Bronchodilator,Tablet,4mg,99.73,164
ph0756,OTC034,Mucolytic Syrup,Syrup,100ml,38.44,134
ph0757,OTC033,Budesonide Inhaler,Inhaler,200mcg,62.13,122
ph0757,OTC039,Chest Rub Balm,Balm,50g,27.94,128
ph0757,OTC005,Cough Syrup,Syrup,100ml,129.7,90
ph0757,OTC032,Salbutamol Inhaler,Inhaler,100mcg,76.28,58
ph0757,OTC006,Vitamin C,Tablet,500mg,103.49,150
ph0757,OTC007,Zinc Supplement,Tablet,50mg,98.14,122
ph0757,OTC016,Pseudoephedrine,Tablet,30mg,45.26,46
ph0757,OTC023,Throat Lozenges,Lozenge,24 count,135.62,56
ph0757,OTC003,Cetirizine,Tablet,10mg,108.17,178
ph0757,OTC009,Dextromethorphan,Syrup,100ml,69.6,134
ph0757,OTC041,Steroid Respiratory,Tablet,5mg,123.21,78
ph0757,OTC026,Multivitamin,Tablet,Daily,13.7,166
ph0758,OTC007,Zinc Supplement,Tablet,50mg,106.75,104
ph0758,OTC035,Antihistamine Syrup,Syrup,100ml,59.65,101
ph0758,OTC037,Bronchodilator,Tablet,4mg,23.17,73
ph0758,OTC031,Ambroxol,Tablet,30mg,110.77,55
ph0758,OTC010,Guaifenesin,Syrup,100ml,24.05,183
ph0758,OTC013,Aspirin,Tablet,325mg,24.71,80
ph0758,OTC006,Vitamin C,Tablet,500mg,103.27,32
ph0758,OTC039,Chest Rub Balm,Balm,50g,82.44,133
ph0758,OTC002,Ibuprofen,Tablet,200mg,77.92,171
ph0758,OTC008,Chlorpheniramine,Tablet,4mg,74.54,55
ph0758,OTC043,Nebulizer Solution,Solution,2.5ml,46.53,174
ph0758,OTC005,Cough Syrup,Syrup,100ml,146.34,115
ph0758,OTC003,Cetirizine,Tablet,10mg,106.94,84
ph0758,OTC015,Acetaminophen,Tablet,325mg,130.4,59
ph0759,OTC030,Saline Nasal Spray,Spray,30ml,92.7,21
ph0759,OTC031,Ambroxol,Tablet,30mg,52.35,158
ph0759,OTC009,Dextromethorphan,Syrup,100ml,77.63,30
ph0759,OTC036,Expectorant Tablets,Tablet,200mg,70.4,182
ph0759,OTC010,Guaifenesin,Syrup,100ml,63.51,167
ph0759,OTC034,Mucolytic Syrup,Syrup,100ml,37.76,73
ph0759,OTC035,Antihistamine Syrup,Syrup,100ml,133.29,63
ph0759,OTC013,Aspirin,Tablet,325mg,92.45,162
ph0759,OTC042,Oxygen Support,Cylinder,Portable,70.2,44
ph0759,OTC005,Cough Syrup,Syrup,100ml,60.12,178
ph0760,OTC007,Zinc Supplement,Tablet,50mg,133.68,105
ph0760,OTC013,Aspirin,Tablet,325mg,99.12,111
ph0760,OTC023,Throat Lozenges,Lozenge,24 count,112.93,155
